"DATE","DATE_NAME","DATE_CODE","DATE_TYPE","DATE_TYPECODE","DATE_SORTORDER","GEOGRAPHY","GEOGRAPHY_NAME","GEOGRAPHY_CODE","GEOGRAPHY_TYPE","GEOGRAPHY_TYPECODE","GEOGRAPHY_SORTORDER","INDUSTRY","INDUSTRY_NAME","INDUSTRY_CODE","INDUSTRY_TYPE","INDUSTRY_TYPECODE","INDUSTRY_SORTORDER","EMPLOYMENT_STATUS","EMPLOYMENT_STATUS_NAME","EMPLOYMENT_STATUS_CODE","EMPLOYMENT_STATUS_TYPE","EMPLOYMENT_STATUS_TYPECODE","EMPLOYMENT_STATUS_SORTORDER","MEASURE","MEASURE_NAME","MEASURE_CODE","MEASURE_TYPE","MEASURE_TYPECODE","MEASURE_SORTORDER","MEASURES","MEASURES_NAME","OBS_VALUE","OBS_STATUS","OBS_STATUS_NAME","OBS_CONF","OBS_CONF_NAME","URN","RECORD_OFFSET","RECORD_COUNT"
"2021","2021","2021","date",0,0,"2092957698","Great Britain","K03000001","countries",499,0,"146800687","47 : Retail trade, except of motor vehicles and motorcycles","47","SIC 2007 division (2 digit)",35,33,"3","Part-time employees","3","Employment",1000,2,"1","Count","1","percent",1000,0,"20100","Value",1626000,"A","Normal Value","F","Free (free for publication)","Nm-188d1d32336e1d2092957698d146800687d0d3d1d3d20100",134,608
"2021","2021","2021","date",0,0,"2092957698","Great Britain","K03000001","countries",499,0,"146800687","47 : Retail trade, except of motor vehicles and motorcycles","47","SIC 2007 division (2 digit)",35,33,"4","Employment","4","Employment",1000,3,"1","Count","1","percent",1000,0,"20100","Value",2879000,"A","Normal Value","F","Free (free for publication)","Nm-188d1d32336e1d2092957698d146800687d0d4d1d3d20100",135,608
"2021","2021","2021","date",0,0,"2092957698","Great Britain","K03000001","countries",499,0,"146800690","50 : Water transport","50","SIC 2007 division (2 digit)",35,34,"1","Employees","1","Employment",1000,0,"1","Count","1","percent",1000,0,"20100","Value",15000,"A","Normal Value","F","Free (free for publication)","Nm-188d1d32336e1d2092957698d146800690d0d1d1d3d20100",136,608
"2021","2021","2021","date",0,0,"2092957698","Great Britain","K03000001","countries",499,0,"146800690","50 : Water transport","50","SIC 2007 division (2 digit)",35,34,"2","Full-time employees","2","Employment",1000,1,"1","Count","1","percent",1000,0,"20100","Value",12000,"A","Normal Value","F","Free (free for publication)","Nm-188d1d32336e1d2092957698d146800690d0d2d1d3d20100",137,608
"2021","2021","2021","date",0,0,"2092957698","Great Britain","K03000001","countries",499,0,"146800690","50 : Water transport","50","SIC 2007 division (2 digit)",35,34,"3","Part-time employees","3","Employment",1000,2,"1","Count","1","percent",1000,0,"20100","Value",3500,"A","Normal Value","F","Free (free for publication)","Nm-188d1d32336e1d2092957698d146800690d0d3d1d3d20100",138,608
"2021","2021","2021","date",0,0,"2092957698","Great Britain","K03000001","countries",499,0,"146800690","50 : Water transport","50","SIC 2007 division (2 digit)",35,34,"4","Employment","4","Employment",1000,3,"1","Count","1","percent",1000,0,"20100","Value",15000,"A","Normal Value","F","Free (free for publication)","Nm-188d1d32336e1d2092957698d146800690d0d4d1d3d20100",139,608
"2021","2021","2021","date",0,0,"2092957698","Great Britain","K03000001","countries",499,0,"146800691","51 : Air transport","51","SIC 2007 division (2 digit)",35,35,"1","Employees","1","Employment",1000,0,"1","Count","1","percent",1000,0,"20100","Value",71000,"A","Normal Value","F","Free (free for publication)","Nm-188d1d32336e1d2092957698d146800691d0d1d1d3d20100",140,608
"2021","2021","2021","date",0,0,"2092957698","Great Britain","K03000001","countries",499,0,"146800691","51 : Air transport","51","SIC 2007 division (2 digit)",35,35,"2","Full-time employees","2","Employment",1000,1,"1","Count","1","percent",1000,0,"20100","Value",53000,"A","Normal Value","F","Free (free for publication)","Nm-188d1d32336e1d2092957698d146800691d0d2d1d3d20100",141,608
"2021","2021","2021","date",0,0,"2092957698","Great Britain","K03000001","countries",499,0,"146800691","51 : Air transport","51","SIC 2007 division (2 digit)",35,35,"3","Part-time employees","3","Employment",1000,2,"1","Count","1","percent",1000,0,"20100","Value",18000,"A","Normal Value","F","Free (free for publication)","Nm-188d1d32336e1d2092957698d146800691d0d3d1d3d20100",142,608
"2021","2021","2021","date",0,0,"2092957698","Great Britain","K03000001","countries",499,0,"146800691","51 : Air transport","51","SIC 2007 division (2 digit)",35,35,"4","Employment","4","Employment",1000,3,"1","Count","1","percent",1000,0,"20100","Value",71000,"A","Normal Value","F","Free (free for publication)","Nm-188d1d32336e1d2092957698d146800691d0d4d1d3d20100",143,608
"2021","2021","2021","date",0,0,"2092957698","Great Britain","K03000001","countries",499,0,"146800692","52 : Warehousing and support activities for transportation","52","SIC 2007 division (2 digit)",35,36,"1","Employees","1","Employment",1000,0,"1","Count","1","percent",1000,0,"20100","Value",642000,"A","Normal Value","F","Free (free for publication)","Nm-188d1d32336e1d2092957698d146800692d0d1d1d3d20100",144,608
"2021","2021","2021","date",0,0,"2092957698","Great Britain","K03000001","countries",499,0,"146800692","52 : Warehousing and support activities for transportation","52","SIC 2007 division (2 digit)",35,36,"2","Full-time employees","2","Employment",1000,1,"1","Count","1","percent",1000,0,"20100","Value",543000,"A","Normal Value","F","Free (free for publication)","Nm-188d1d32336e1d2092957698d146800692d0d2d1d3d20100",145,608
"2021","2021","2021","date",0,0,"2092957698","Great Britain","K03000001","countries",499,0,"146800692","52 : Warehousing and support activities for transportation","52","SIC 2007 division (2 digit)",35,36,"3","Part-time employees","3","Employment",1000,2,"1","Count","1","percent",1000,0,"20100","Value",98000,"A","Normal Value","F","Free (free for publication)","Nm-188d1d32336e1d2092957698d146800692d0d3d1d3d20100",146,608
"2021","2021","2021","date",0,0,"2092957698","Great Britain","K03000001","countries",499,0,"146800692","52 : Warehousing and support activities for transportation","52","SIC 2007 division (2 digit)",35,36,"4","Employment","4","Employment",1000,3,"1","Count","1","percent",1000,0,"20100","Value",646000,"A","Normal Value","F","Free (free for publication)","Nm-188d1d32336e1d2092957698d146800692d0d4d1d3d20100",147,608
"2021","2021","2021","date",0,0,"2092957698","Great Britain","K03000001","countries",499,0,"146800693","53 : Postal and courier activities","53","SIC 2007 division (2 digit)",35,37,"1","Employees","1","Employment",1000,0,"1","Count","1","percent",1000,0,"20100","Value",235000,"A","Normal Value","F","Free (free for publication)","Nm-188d1d32336e1d2092957698d146800693d0d1d1d3d20100",148,608
"2021","2021","2021","date",0,0,"2092957698","Great Britain","K03000001","countries",499,0,"146800693","53 : Postal and courier activities","53","SIC 2007 division (2 digit)",35,37,"2","Full-time employees","2","Employment",1000,1,"1","Count","1","percent",1000,0,"20100","Value",183000,"A","Normal Value","F","Free (free for publication)","Nm-188d1d32336e1d2092957698d146800693d0d2d1d3d20100",149,608
"2021","2021","2021","date",0,0,"2092957698","Great Britain","K03000001","countries",499,0,"146800693","53 : Postal and courier activities","53","SIC 2007 division (2 digit)",35,37,"3","Part-time employees","3","Employment",1000,2,"1","Count","1","percent",1000,0,"20100","Value",53000,"A","Normal Value","F","Free (free for publication)","Nm-188d1d32336e1d2092957698d146800693d0d3d1d3d20100",150,608
"2021","2021","2021","date",0,0,"2092957698","Great Britain","K03000001","countries",499,0,"146800693","53 : Postal and courier activities","53","SIC 2007 division (2 digit)",35,37,"4","Employment","4","Employment",1000,3,"1","Count","1","percent",1000,0,"20100","Value",265000,"A","Normal Value","F","Free (free for publication)","Nm-188d1d32336e1d2092957698d146800693d0d4d1d3d20100",151,608
"2021","2021","2021","date",0,0,"2092957698","Great Britain","K03000001","countries",499,0,"146800695","55 : Accommodation","55","SIC 2007 division (2 digit)",35,38,"1","Employees","1","Employment",1000,0,"1","Count","1","percent",1000,0,"20100","Value",381000,"A","Normal Value","F","Free (free for publication)","Nm-188d1d32336e1d2092957698d146800695d0d1d1d3d20100",152,608
"2021","2021","2021","date",0,0,"2092957698","Great Britain","K03000001","countries",499,0,"146800695","55 : Accommodation","55","SIC 2007 division (2 digit)",35,38,"2","Full-time employees","2","Employment",1000,1,"1","Count","1","percent",1000,0,"20100","Value",202000,"A","Normal Value","F","Free (free for publication)","Nm-188d1d32336e1d2092957698d146800695d0d2d1d3d20100",153,608
"2021","2021","2021","date",0,0,"2092957698","Great Britain","K03000001","countries",499,0,"146800695","55 : Accommodation","55","SIC 2007 division (2 digit)",35,38,"3","Part-time employees","3","Employment",1000,2,"1","Count","1","percent",1000,0,"20100","Value",179000,"A","Normal Value","F","Free (free for publication)","Nm-188d1d32336e1d2092957698d146800695d0d3d1d3d20100",154,608
"2021","2021","2021","date",0,0,"2092957698","Great Britain","K03000001","countries",499,0,"146800695","55 : Accommodation","55","SIC 2007 division (2 digit)",35,38,"4","Employment","4","Employment",1000,3,"1","Count","1","percent",1000,0,"20100","Value",392000,"A","Normal Value","F","Free (free for publication)","Nm-188d1d32336e1d2092957698d146800695d0d4d1d3d20100",155,608
"2021","2021","2021","date",0,0,"2092957698","Great Britain","K03000001","countries",499,0,"146800696","56 : Food and beverage service activities","56","SIC 2007 division (2 digit)",35,39,"1","Employees","1","Employment",1000,0,"1","Count","1","percent",1000,0,"20100","Value",1898000,"A","Normal Value","F","Free (free for publication)","Nm-188d1d32336e1d2092957698d146800696d0d1d1d3d20100",156,608
"2021","2021","2021","date",0,0,"2092957698","Great Britain","K03000001","countries",499,0,"146800696","56 : Food and beverage service activities","56","SIC 2007 division (2 digit)",35,39,"2","Full-time employees","2","Employment",1000,1,"1","Count","1","percent",1000,0,"20100","Value",760000,"A","Normal Value","F","Free (free for publication)","Nm-188d1d32336e1d2092957698d146800696d0d2d1d3d20100",157,608
"2021","2021","2021","date",0,0,"2092957698","Great Britain","K03000001","countries",499,0,"146800696","56 : Food and beverage service activities","56","SIC 2007 division (2 digit)",35,39,"3","Part-time employees","3","Employment",1000,2,"1","Count","1","percent",1000,0,"20100","Value",1138000,"A","Normal Value","F","Free (free for publication)","Nm-188d1d32336e1d2092957698d146800696d0d3d1d3d20100",158,608
"2021","2021","2021","date",0,0,"2092957698","Great Britain","K03000001","countries",499,0,"146800696","56 : Food and beverage service activities","56","SIC 2007 division (2 digit)",35,39,"4","Employment","4","Employment",1000,3,"1","Count","1","percent",1000,0,"20100","Value",1947000,"A","Normal Value","F","Free (free for publication)","Nm-188d1d32336e1d2092957698d146800696d0d4d1d3d20100",159,608
"2021","2021","2021","date",0,0,"2092957698","Great Britain","K03000001","countries",499,0,"146800698","58 : Publishing activities","58","SIC 2007 division (2 digit)",35,40,"1","Employees","1","Employment",1000,0,"1","Count","1","percent",1000,0,"20100","Value",122000,"A","Normal Value","F","Free (free for publication)","Nm-188d1d32336e1d2092957698d146800698d0d1d1d3d20100",160,608
"2021","2021","2021","date",0,0,"2092957698","Great Britain","K03000001","countries",499,0,"146800698","58 : Publishing activities","58","SIC 2007 division (2 digit)",35,40,"2","Full-time employees","2","Employment",1000,1,"1","Count","1","percent",1000,0,"20100","Value",99000,"A","Normal Value","F","Free (free for publication)","Nm-188d1d32336e1d2092957698d146800698d0d2d1d3d20100",161,608
"2021","2021","2021","date",0,0,"2092957698","Great Britain","K03000001","countries",499,0,"146800698","58 : Publishing activities","58","SIC 2007 division (2 digit)",35,40,"3","Part-time employees","3","Employment",1000,2,"1","Count","1","percent",1000,0,"20100","Value",23000,"A","Normal Value","F","Free (free for publication)","Nm-188d1d32336e1d2092957698d146800698d0d3d1d3d20100",162,608
"2021","2021","2021","date",0,0,"2092957698","Great Britain","K03000001","countries",499,0,"146800698","58 : Publishing activities","58","SIC 2007 division (2 digit)",35,40,"4","Employment","4","Employment",1000,3,"1","Count","1","percent",1000,0,"20100","Value",122000,"A","Normal Value","F","Free (free for publication)","Nm-188d1d32336e1d2092957698d146800698d0d4d1d3d20100",163,608
"2021","2021","2021","date",0,0,"2092957698","Great Britain","K03000001","countries",499,0,"146800699","59 : Motion picture, video and television programme production, sound recording and music publishing activities","59","SIC 2007 division (2 digit)",35,41,"1","Employees","1","Employment",1000,0,"1","Count","1","percent",1000,0,"20100","Value",136000,"A","Normal Value","F","Free (free for publication)","Nm-188d1d32336e1d2092957698d146800699d0d1d1d3d20100",164,608
"2021","2021","2021","date",0,0,"2092957698","Great Britain","K03000001","countries",499,0,"146800699","59 : Motion picture, video and television programme production, sound recording and music publishing activities","59","SIC 2007 division (2 digit)",35,41,"2","Full-time employees","2","Employment",1000,1,"1","Count","1","percent",1000,0,"20100","Value",100000,"A","Normal Value","F","Free (free for publication)","Nm-188d1d32336e1d2092957698d146800699d0d2d1d3d20100",165,608
"2021","2021","2021","date",0,0,"2092957698","Great Britain","K03000001","countries",499,0,"146800699","59 : Motion picture, video and television programme production, sound recording and music publishing activities","59","SIC 2007 division (2 digit)",35,41,"3","Part-time employees","3","Employment",1000,2,"1","Count","1","percent",1000,0,"20100","Value",36000,"A","Normal Value","F","Free (free for publication)","Nm-188d1d32336e1d2092957698d146800699d0d3d1d3d20100",166,608
"2021","2021","2021","date",0,0,"2092957698","Great Britain","K03000001","countries",499,0,"146800699","59 : Motion picture, video and television programme production, sound recording and music publishing activities","59","SIC 2007 division (2 digit)",35,41,"4","Employment","4","Employment",1000,3,"1","Count","1","percent",1000,0,"20100","Value",140000,"A","Normal Value","F","Free (free for publication)","Nm-188d1d32336e1d2092957698d146800699d0d4d1d3d20100",167,608
"2021","2021","2021","date",0,0,"2092957698","Great Britain","K03000001","countries",499,0,"146800700","60 : Programming and broadcasting activities","60","SIC 2007 division (2 digit)",35,42,"1","Employees","1","Employment",1000,0,"1","Count","1","percent",1000,0,"20100","Value",41000,"A","Normal Value","F","Free (free for publication)","Nm-188d1d32336e1d2092957698d146800700d0d1d1d3d20100",168,608
"2021","2021","2021","date",0,0,"2092957698","Great Britain","K03000001","countries",499,0,"146800700","60 : Programming and broadcasting activities","60","SIC 2007 division (2 digit)",35,42,"2","Full-time employees","2","Employment",1000,1,"1","Count","1","percent",1000,0,"20100","Value",36000,"A","Normal Value","F","Free (free for publication)","Nm-188d1d32336e1d2092957698d146800700d0d2d1d3d20100",169,608
"2021","2021","2021","date",0,0,"2092957698","Great Britain","K03000001","countries",499,0,"146800700","60 : Programming and broadcasting activities","60","SIC 2007 division (2 digit)",35,42,"3","Part-time employees","3","Employment",1000,2,"1","Count","1","percent",1000,0,"20100","Value",4500,"A","Normal Value","F","Free (free for publication)","Nm-188d1d32336e1d2092957698d146800700d0d3d1d3d20100",170,608
"2021","2021","2021","date",0,0,"2092957698","Great Britain","K03000001","countries",499,0,"146800700","60 : Programming and broadcasting activities","60","SIC 2007 division (2 digit)",35,42,"4","Employment","4","Employment",1000,3,"1","Count","1","percent",1000,0,"20100","Value",41000,"A","Normal Value","F","Free (free for publication)","Nm-188d1d32336e1d2092957698d146800700d0d4d1d3d20100",171,608
"2021","2021","2021","date",0,0,"2092957698","Great Britain","K03000001","countries",499,0,"146800701","61 : Telecommunications","61","SIC 2007 division (2 digit)",35,43,"1","Employees","1","Employment",1000,0,"1","Count","1","percent",1000,0,"20100","Value",221000,"A","Normal Value","F","Free (free for publication)","Nm-188d1d32336e1d2092957698d146800701d0d1d1d3d20100",172,608
"2021","2021","2021","date",0,0,"2092957698","Great Britain","K03000001","countries",499,0,"146800701","61 : Telecommunications","61","SIC 2007 division (2 digit)",35,43,"2","Full-time employees","2","Employment",1000,1,"1","Count","1","percent",1000,0,"20100","Value",202000,"A","Normal Value","F","Free (free for publication)","Nm-188d1d32336e1d2092957698d146800701d0d2d1d3d20100",173,608
"2021","2021","2021","date",0,0,"2092957698","Great Britain","K03000001","countries",499,0,"146800701","61 : Telecommunications","61","SIC 2007 division (2 digit)",35,43,"3","Part-time employees","3","Employment",1000,2,"1","Count","1","percent",1000,0,"20100","Value",19000,"A","Normal Value","F","Free (free for publication)","Nm-188d1d32336e1d2092957698d146800701d0d3d1d3d20100",174,608
"2021","2021","2021","date",0,0,"2092957698","Great Britain","K03000001","countries",499,0,"146800701","61 : Telecommunications","61","SIC 2007 division (2 digit)",35,43,"4","Employment","4","Employment",1000,3,"1","Count","1","percent",1000,0,"20100","Value",222000,"A","Normal Value","F","Free (free for publication)","Nm-188d1d32336e1d2092957698d146800701d0d4d1d3d20100",175,608
"2021","2021","2021","date",0,0,"2092957698","Great Britain","K03000001","countries",499,0,"146800702","62 : Computer programming, consultancy and related activities","62","SIC 2007 division (2 digit)",35,44,"1","Employees","1","Employment",1000,0,"1","Count","1","percent",1000,0,"20100","Value",736000,"A","Normal Value","F","Free (free for publication)","Nm-188d1d32336e1d2092957698d146800702d0d1d1d3d20100",176,608
"2021","2021","2021","date",0,0,"2092957698","Great Britain","K03000001","countries",499,0,"146800702","62 : Computer programming, consultancy and related activities","62","SIC 2007 division (2 digit)",35,44,"2","Full-time employees","2","Employment",1000,1,"1","Count","1","percent",1000,0,"20100","Value",641000,"A","Normal Value","F","Free (free for publication)","Nm-188d1d32336e1d2092957698d146800702d0d2d1d3d20100",177,608
"2021","2021","2021","date",0,0,"2092957698","Great Britain","K03000001","countries",499,0,"146800702","62 : Computer programming, consultancy and related activities","62","SIC 2007 division (2 digit)",35,44,"3","Part-time employees","3","Employment",1000,2,"1","Count","1","percent",1000,0,"20100","Value",94000,"A","Normal Value","F","Free (free for publication)","Nm-188d1d32336e1d2092957698d146800702d0d3d1d3d20100",178,608
"2021","2021","2021","date",0,0,"2092957698","Great Britain","K03000001","countries",499,0,"146800702","62 : Computer programming, consultancy and related activities","62","SIC 2007 division (2 digit)",35,44,"4","Employment","4","Employment",1000,3,"1","Count","1","percent",1000,0,"20100","Value",738000,"A","Normal Value","F","Free (free for publication)","Nm-188d1d32336e1d2092957698d146800702d0d4d1d3d20100",179,608
"2021","2021","2021","date",0,0,"2092957698","Great Britain","K03000001","countries",499,0,"146800703","63 : Information service activities","63","SIC 2007 division (2 digit)",35,45,"1","Employees","1","Employment",1000,0,"1","Count","1","percent",1000,0,"20100","Value",94000,"A","Normal Value","F","Free (free for publication)","Nm-188d1d32336e1d2092957698d146800703d0d1d1d3d20100",180,608
"2021","2021","2021","date",0,0,"2092957698","Great Britain","K03000001","countries",499,0,"146800703","63 : Information service activities","63","SIC 2007 division (2 digit)",35,45,"2","Full-time employees","2","Employment",1000,1,"1","Count","1","percent",1000,0,"20100","Value",82000,"A","Normal Value","F","Free (free for publication)","Nm-188d1d32336e1d2092957698d146800703d0d2d1d3d20100",181,608
"2021","2021","2021","date",0,0,"2092957698","Great Britain","K03000001","countries",499,0,"146800703","63 : Information service activities","63","SIC 2007 division (2 digit)",35,45,"3","Part-time employees","3","Employment",1000,2,"1","Count","1","percent",1000,0,"20100","Value",11000,"A","Normal Value","F","Free (free for publication)","Nm-188d1d32336e1d2092957698d146800703d0d3d1d3d20100",182,608
"2021","2021","2021","date",0,0,"2092957698","Great Britain","K03000001","countries",499,0,"146800703","63 : Information service activities","63","SIC 2007 division (2 digit)",35,45,"4","Employment","4","Employment",1000,3,"1","Count","1","percent",1000,0,"20100","Value",94000,"A","Normal Value","F","Free (free for publication)","Nm-188d1d32336e1d2092957698d146800703d0d4d1d3d20100",183,608
"2021","2021","2021","date",0,0,"2092957698","Great Britain","K03000001","countries",499,0,"146800704","64 : Financial service activities, except insurance and pension funding","64","SIC 2007 division (2 digit)",35,46,"1","Employees","1","Employment",1000,0,"1","Count","1","percent",1000,0,"20100","Value",461000,"A","Normal Value","F","Free (free for publication)","Nm-188d1d32336e1d2092957698d146800704d0d1d1d3d20100",184,608
"2021","2021","2021","date",0,0,"2092957698","Great Britain","K03000001","countries",499,0,"146800704","64 : Financial service activities, except insurance and pension funding","64","SIC 2007 division (2 digit)",35,46,"2","Full-time employees","2","Employment",1000,1,"1","Count","1","percent",1000,0,"20100","Value",393000,"A","Normal Value","F","Free (free for publication)","Nm-188d1d32336e1d2092957698d146800704d0d2d1d3d20100",185,608
"2021","2021","2021","date",0,0,"2092957698","Great Britain","K03000001","countries",499,0,"146800704","64 : Financial service activities, except insurance and pension funding","64","SIC 2007 division (2 digit)",35,46,"3","Part-time employees","3","Employment",1000,2,"1","Count","1","percent",1000,0,"20100","Value",67000,"A","Normal Value","F","Free (free for publication)","Nm-188d1d32336e1d2092957698d146800704d0d3d1d3d20100",186,608
"2021","2021","2021","date",0,0,"2092957698","Great Britain","K03000001","countries",499,0,"146800704","64 : Financial service activities, except insurance and pension funding","64","SIC 2007 division (2 digit)",35,46,"4","Employment","4","Employment",1000,3,"1","Count","1","percent",1000,0,"20100","Value",462000,"A","Normal Value","F","Free (free for publication)","Nm-188d1d32336e1d2092957698d146800704d0d4d1d3d20100",187,608
"2021","2021","2021","date",0,0,"2092957698","Great Britain","K03000001","countries",499,0,"146800706","66 : Activities auxiliary to financial services and insurance activities","66","SIC 2007 division (2 digit)",35,47,"1","Employees","1","Employment",1000,0,"1","Count","1","percent",1000,0,"20100","Value",512000,"A","Normal Value","F","Free (free for publication)","Nm-188d1d32336e1d2092957698d146800706d0d1d1d3d20100",188,608
"2021","2021","2021","date",0,0,"2092957698","Great Britain","K03000001","countries",499,0,"146800706","66 : Activities auxiliary to financial services and insurance activities","66","SIC 2007 division (2 digit)",35,47,"2","Full-time employees","2","Employment",1000,1,"1","Count","1","percent",1000,0,"20100","Value",438000,"A","Normal Value","F","Free (free for publication)","Nm-188d1d32336e1d2092957698d146800706d0d2d1d3d20100",189,608
"2021","2021","2021","date",0,0,"2092957698","Great Britain","K03000001","countries",499,0,"146800706","66 : Activities auxiliary to financial services and insurance activities","66","SIC 2007 division (2 digit)",35,47,"3","Part-time employees","3","Employment",1000,2,"1","Count","1","percent",1000,0,"20100","Value",74000,"A","Normal Value","F","Free (free for publication)","Nm-188d1d32336e1d2092957698d146800706d0d3d1d3d20100",190,608
"2021","2021","2021","date",0,0,"2092957698","Great Britain","K03000001","countries",499,0,"146800706","66 : Activities auxiliary to financial services and insurance activities","66","SIC 2007 division (2 digit)",35,47,"4","Employment","4","Employment",1000,3,"1","Count","1","percent",1000,0,"20100","Value",522000,"A","Normal Value","F","Free (free for publication)","Nm-188d1d32336e1d2092957698d146800706d0d4d1d3d20100",191,608
"2021","2021","2021","date",0,0,"2092957698","Great Britain","K03000001","countries",499,0,"146800710","70 : Activities of head offices; management consultancy activities","70","SIC 2007 division (2 digit)",35,48,"1","Employees","1","Employment",1000,0,"1","Count","1","percent",1000,0,"20100","Value",812000,"A","Normal Value","F","Free (free for publication)","Nm-188d1d32336e1d2092957698d146800710d0d1d1d3d20100",192,608
"2021","2021","2021","date",0,0,"2092957698","Great Britain","K03000001","countries",499,0,"146800710","70 : Activities of head offices; management consultancy activities","70","SIC 2007 division (2 digit)",35,48,"2","Full-time employees","2","Employment",1000,1,"1","Count","1","percent",1000,0,"20100","Value",638000,"A","Normal Value","F","Free (free for publication)","Nm-188d1d32336e1d2092957698d146800710d0d2d1d3d20100",193,608
"2021","2021","2021","date",0,0,"2092957698","Great Britain","K03000001","countries",499,0,"146800710","70 : Activities of head offices; management consultancy activities","70","SIC 2007 division (2 digit)",35,48,"3","Part-time employees","3","Employment",1000,2,"1","Count","1","percent",1000,0,"20100","Value",174000,"A","Normal Value","F","Free (free for publication)","Nm-188d1d32336e1d2092957698d146800710d0d3d1d3d20100",194,608
"2021","2021","2021","date",0,0,"2092957698","Great Britain","K03000001","countries",499,0,"146800710","70 : Activities of head offices; management consultancy activities","70","SIC 2007 division (2 digit)",35,48,"4","Employment","4","Employment",1000,3,"1","Count","1","percent",1000,0,"20100","Value",822000,"A","Normal Value","F","Free (free for publication)","Nm-188d1d32336e1d2092957698d146800710d0d4d1d3d20100",195,608
"2021","2021","2021","date",0,0,"2092957698","Great Britain","K03000001","countries",499,0,"146800711","71 : Architectural and engineering activities; technical testing and analysis","71","SIC 2007 division (2 digit)",35,49,"1","Employees","1","Employment",1000,0,"1","Count","1","percent",1000,0,"20100","Value",524000,"A","Normal Value","F","Free (free for publication)","Nm-188d1d32336e1d2092957698d146800711d0d1d1d3d20100",196,608
"2021","2021","2021","date",0,0,"2092957698","Great Britain","K03000001","countries",499,0,"146800711","71 : Architectural and engineering activities; technical testing and analysis","71","SIC 2007 division (2 digit)",35,49,"2","Full-time employees","2","Employment",1000,1,"1","Count","1","percent",1000,0,"20100","Value",447000,"A","Normal Value","F","Free (free for publication)","Nm-188d1d32336e1d2092957698d146800711d0d2d1d3d20100",197,608
"2021","2021","2021","date",0,0,"2092957698","Great Britain","K03000001","countries",499,0,"146800711","71 : Architectural and engineering activities; technical testing and analysis","71","SIC 2007 division (2 digit)",35,49,"3","Part-time employees","3","Employment",1000,2,"1","Count","1","percent",1000,0,"20100","Value",77000,"A","Normal Value","F","Free (free for publication)","Nm-188d1d32336e1d2092957698d146800711d0d3d1d3d20100",198,608
"2021","2021","2021","date",0,0,"2092957698","Great Britain","K03000001","countries",499,0,"146800711","71 : Architectural and engineering activities; technical testing and analysis","71","SIC 2007 division (2 digit)",35,49,"4","Employment","4","Employment",1000,3,"1","Count","1","percent",1000,0,"20100","Value",533000,"A","Normal Value","F","Free (free for publication)","Nm-188d1d32336e1d2092957698d146800711d0d4d1d3d20100",199,608
"2021","2021","2021","date",0,0,"2092957698","Great Britain","K03000001","countries",499,0,"146800712","72 : Scientific research and development","72","SIC 2007 division (2 digit)",35,50,"1","Employees","1","Employment",1000,0,"1","Count","1","percent",1000,0,"20100","Value",157000,"A","Normal Value","F","Free (free for publication)","Nm-188d1d32336e1d2092957698d146800712d0d1d1d3d20100",200,608
"2021","2021","2021","date",0,0,"2092957698","Great Britain","K03000001","countries",499,0,"146800712","72 : Scientific research and development","72","SIC 2007 division (2 digit)",35,50,"2","Full-time employees","2","Employment",1000,1,"1","Count","1","percent",1000,0,"20100","Value",139000,"A","Normal Value","F","Free (free for publication)","Nm-188d1d32336e1d2092957698d146800712d0d2d1d3d20100",201,608
"2021","2021","2021","date",0,0,"2092957698","Great Britain","K03000001","countries",499,0,"146800712","72 : Scientific research and development","72","SIC 2007 division (2 digit)",35,50,"3","Part-time employees","3","Employment",1000,2,"1","Count","1","percent",1000,0,"20100","Value",19000,"A","Normal Value","F","Free (free for publication)","Nm-188d1d32336e1d2092957698d146800712d0d3d1d3d20100",202,608
"2021","2021","2021","date",0,0,"2092957698","Great Britain","K03000001","countries",499,0,"146800712","72 : Scientific research and development","72","SIC 2007 division (2 digit)",35,50,"4","Employment","4","Employment",1000,3,"1","Count","1","percent",1000,0,"20100","Value",157000,"A","Normal Value","F","Free (free for publication)","Nm-188d1d32336e1d2092957698d146800712d0d4d1d3d20100",203,608
"2021","2021","2021","date",0,0,"2092957698","Great Britain","K03000001","countries",499,0,"146800713","73 : Advertising and market research","73","SIC 2007 division (2 digit)",35,51,"1","Employees","1","Employment",1000,0,"1","Count","1","percent",1000,0,"20100","Value",174000,"A","Normal Value","F","Free (free for publication)","Nm-188d1d32336e1d2092957698d146800713d0d1d1d3d20100",204,608
"2021","2021","2021","date",0,0,"2092957698","Great Britain","K03000001","countries",499,0,"146800713","73 : Advertising and market research","73","SIC 2007 division (2 digit)",35,51,"2","Full-time employees","2","Employment",1000,1,"1","Count","1","percent",1000,0,"20100","Value",142000,"A","Normal Value","F","Free (free for publication)","Nm-188d1d32336e1d2092957698d146800713d0d2d1d3d20100",205,608
"2021","2021","2021","date",0,0,"2092957698","Great Britain","K03000001","countries",499,0,"146800713","73 : Advertising and market research","73","SIC 2007 division (2 digit)",35,51,"3","Part-time employees","3","Employment",1000,2,"1","Count","1","percent",1000,0,"20100","Value",33000,"A","Normal Value","F","Free (free for publication)","Nm-188d1d32336e1d2092957698d146800713d0d3d1d3d20100",206,608
